,Predicted output,Actual output
9093,0.015117615,0.017830204
9094,0.08354992,0.093730553
9095,0.0074732006,0.006905476
9096,0.062280744,0.057875137
9097,0.029944241,0.035916463
9098,0.025722861,0.030198248
9099,0.0068889856,0.009204562
9100,0.025269777,0.023059984
9101,0.010979146,0.011142063
9102,0.018248796,0.02263434
9103,0.013780296,0.017293151
9104,0.005563408,0.011427596
9105,0.011126071,0.013196301
9106,0.18151283,0.255901064
9107,0.014581829,0.021337905
9108,0.08931649,0.078205049
9109,0.22521058,0.146994489
9110,0.16413787,0.184262396
9111,0.0768016,0.087889539
9112,0.016346902,0.021851502
9113,0.07223204,0.031576227
9114,0.008867472,0.010212875
9115,0.03409463,0.027647382
9116,0.011509061,0.014625766
9117,0.004349053,0.005241175
9118,0.004349053,0.004606501
9119,0.0060360134,0.006569562
9120,0.021728307,0.020570727
9121,0.044965774,0.039977535
9122,0.009799451,0.02050131
9123,0.698081,0.728178571
9124,0.023987979,0.023799928
9125,0.01641965,0.012969322
9126,0.031570792,0.043082923
9127,0.059996784,0.044984877
9128,0.09809369,0.11171343
9129,0.0174976,0.016275989
9130,0.024683923,0.023146546
9131,0.1490998,0.190274587
9132,0.0058558583,0.007263063
9133,0.022735387,0.01468044
9134,0.022792727,0.035468748
9135,0.19516125,0.198688165
9136,0.016400397,0.015832968
9137,0.14809462,0.199601242
9138,0.011071146,0.015847342
9139,0.07282972,0.074702705
9140,0.009072214,0.012682162
9141,0.03279549,0.033007533
9142,0.0628168,0.065210125
9143,0.0082862675,0.007620157
9144,0.038822323,0.022195034
9145,0.024865538,0.024041285
9146,0.023671865,0.021030191
9147,0.17665282,0.192970904
9148,0.022635251,0.020133381
9149,0.017211854,0.018208162
9150,0.023282528,0.033475372
9151,0.06940311,0.061209222
9152,0.0050091743,0.010035606
9153,0.13636106,0.174436161
9154,0.017471343,0.016509522
9155,0.228111,0.24569277
9156,0.005462438,0.005183272
9157,0.023975044,0.029468321
9158,0.017955333,0.020835715
9159,0.15373915,0.156139239
9160,0.08146584,0.078386007
9161,0.042733133,0.038197273
9162,0.01812908,0.019499445
9163,0.017293483,0.010226651
9164,0.36239195,0.375598781
9165,0.01746136,0.010361721
9166,0.071281195,0.053644606
9167,0.018278182,0.020698919
9168,0.004349053,0.004461197
9169,0.0047424734,0.007234172
9170,0.025648028,0.029850837
9171,0.029262006,0.024473851
9172,0.015523255,0.015830839
9173,0.058791995,0.04324041
9174,0.016490191,0.01588233
9175,0.013771832,0.01569867
9176,0.007865787,0.015202151
9177,0.012316227,0.012863042
9178,0.01484257,0.010326397
9179,0.00892657,0.007446878
9180,0.013377279,0.023462959
9181,0.16254345,0.10545671
9182,0.0074158907,0.015862571
9183,0.18732804,0.195919849
9184,0.014760613,0.014989019
9185,0.015370876,0.018236094
9186,0.019335985,0.022698471
9187,0.015852153,0.013450669
9188,0.18306506,0.27931496
9189,0.020488083,0.022051341
9190,0.09161493,0.083660555
9191,0.017719537,0.012860451
9192,0.041888326,0.031838436
9193,0.030651242,0.031615117
9194,0.2775582,0.30463394
9195,0.2301426,0.285336442
9196,0.0074732006,0.004647558
9197,0.041493177,0.039033547
9198,0.02239129,0.025751696
9199,0.09081468,0.106055152
9200,0.18280795,0.156157373
9201,0.021867275,0.015464672
9202,0.026209801,0.020332629
9203,0.046244323,0.043608412
9204,0.007866621,0.008068061
9205,0.050017744,0.04638345
9206,0.0051110983,0.00728597
9207,0.033329815,0.041887693
9208,0.051893413,0.051521626
9209,0.22104281,0.183003644
9210,0.039263397,0.034861438
9211,0.021728307,0.016598627
9212,0.010729462,0.010574307
9213,0.018631905,0.023901126
9214,0.026035845,0.017406602
9215,0.005966902,0.005519743
9216,0.057816476,0.053043979
9217,0.067169696,0.079255903
9218,0.02437839,0.01588477
9219,0.082111746,0.08573402
9220,0.50650215,0.497598467
9221,0.004349053,0.009598347
9222,0.08835697,0.093005863
9223,0.052144676,0.03485118
9224,0.28765854,0.32862534
9225,0.033719867,0.028080306
9226,0.1847825,0.207421448
9227,0.013171822,0.016804273
9228,0.07026023,0.105903858
9229,0.20215645,0.1558204
9230,0.0060360134,0.007608836
9231,0.03927979,0.039936012
9232,0.0066682696,0.007701967
9233,0.35162562,0.326262297
9234,0.02297908,0.026438997
9235,0.009586692,0.012600995
9236,0.018167675,0.013251551
9237,0.094266534,0.093519966
9238,0.38451943,0.403922731
9239,0.055569768,0.065746034
9240,0.0066682696,0.00681652
9241,0.026444852,0.032448595
9242,0.020707667,0.024711751
9243,0.010348111,0.014626126
9244,0.011414826,0.011184321
9245,0.015197068,0.017597761
9246,0.094156146,0.08211611
9247,0.03175953,0.028987546
9248,0.014936835,0.014339861
9249,0.004741639,0.004916138
9250,0.006911427,0.008429549
9251,0.014853805,0.016495468
9252,0.014581829,0.013035539
9253,0.16453314,0.180408033
9254,0.050979108,0.031491129
9255,0.07800627,0.07244558
9256,0.016400784,0.011949431
9257,0.008133322,0.013558599
9258,0.025574327,0.036299266
9259,0.04869169,0.077237064
9260,0.011985242,0.010586144
9261,0.004349053,0.005648543
9262,0.17980644,0.157947643
9263,0.013469487,0.011757286
9264,0.073497236,0.071562675
9265,0.078807175,0.065402537
9266,0.0071354806,0.007163309
9267,0.038478076,0.023633096
9268,0.0548746,0.033734698
9269,0.04048738,0.037819214
9270,0.09054753,0.067374376
9271,0.11709142,0.114357593
9272,0.011785507,0.013155989
9273,0.033071518,0.031024669
9274,0.0069057643,0.015437796
9275,0.0287427,0.024240637
9276,0.015604824,0.027986613
9277,0.009859711,0.009237685
9278,0.016213685,0.0229853
9279,0.092695504,0.099205149
9280,0.016917825,0.012822852
9281,0.01818189,0.022242154
9282,0.08233616,0.113238851
9283,0.063096166,0.082698909
9284,0.008814782,0.0049961
9285,0.01675579,0.013145295
9286,0.15476277,0.104247375
9287,0.051987052,0.063167701
9288,0.0053477287,0.008457011
9289,0.007866621,0.006379397
9290,0.02350238,0.0337436
9291,0.21129438,0.162857977
9292,0.004942745,0.008027993
9293,0.18039295,0.194621144
9294,0.009815067,0.012898587
9295,0.019774228,0.018404553
9296,0.0074732006,0.009245349
9297,0.017550737,0.018833735
9298,0.049592137,0.030654127
9299,0.07236177,0.043824607
9300,0.033356726,0.032329839
9301,0.03665474,0.032525324
9302,0.23617938,0.217928247
9303,0.0057805777,0.006883008
9304,0.059924453,0.034974519
9305,0.069677114,0.073942073
9306,0.0099262,0.010049829
9307,0.02152285,0.020599051
9308,0.004595548,0.010656245
9309,0.06118226,0.057369226
9310,0.024256408,0.026894466
9311,0.015464455,0.013763838
9312,0.05097145,0.056425071
9313,0.024791926,0.018657046
9314,0.14453074,0.152637035
9315,0.0074732006,0.007491101
9316,0.004349053,0.007008085
9317,0.120085746,0.123977223
9318,0.016557455,0.019535866
9319,0.010732651,0.014053888
9320,0.2710094,0.336706085
9321,0.0058789253,0.006670428
9322,0.03323093,0.045407567
9323,0.011457682,0.011612011
9324,0.01562807,0.012308099
9325,0.09049812,0.066178774
9326,0.0050091743,0.007106504
9327,0.014830649,0.014004124
9328,0.0206739,0.021222654
9329,0.25803745,0.271336065
9330,0.0951404,0.079407494
9331,0.033822387,0.035001417
9332,0.015734911,0.016740424
9333,0.06952712,0.077796252
9334,0.006911427,0.008938325
9335,0.005218804,0.009172471
9336,0.06580523,0.045630226
9337,0.013168633,0.010863415
9338,0.3531394,0.334769028
9339,0.009631991,0.012696649
9340,0.057948977,0.058234325
9341,0.14244175,0.145054668
9342,0.32042843,0.2858116
9343,0.013245344,0.010240572
9344,0.0074732006,0.009613392
9345,0.08185965,0.067528794
9346,0.0074732006,0.01181269
9347,0.071281195,0.059320277
9348,0.52117026,0.456664481
9349,0.0073934495,0.008440176
9350,0.012983859,0.017835943
9351,0.037292957,0.026546409
9352,0.06531012,0.057099922
9353,0.03415674,0.032226641
9354,0.021690309,0.017932314
9355,0.2117528,0.183312913
9356,0.111816525,0.105854652
9357,0.01207754,0.017294946
9358,0.10246608,0.097135725
9359,0.054332584,0.044879175
9360,0.13496721,0.156571882
9361,0.01771012,0.030698063
9362,0.29983032,0.294752032
9363,0.013771832,0.012555337
9364,0.010421485,0.007775925
9365,0.04718265,0.03022531
9366,0.04313743,0.047529375
9367,0.0074732006,0.007152166
9368,0.020474404,0.022745033
9369,0.014783055,0.02607771
9370,0.06925991,0.06942897
9371,0.010253131,0.013714294
9372,0.12315601,0.13574511
9373,0.021229506,0.015904709
9374,0.0074732006,0.004822457
9375,0.0074732006,0.00552174
9376,0.0050091743,0.007925172
9377,0.24118146,0.217866887
9378,0.012708813,0.019303473
9379,0.0222134,0.019653551
9380,0.029831856,0.022759734
9381,0.15792808,0.197497837
9382,0.019763976,0.022471657
9383,0.0066721737,0.007931832
9384,0.054743797,0.05910255
9385,0.0068889856,0.007264803
9386,0.24173582,0.268735539
9387,0.101385504,0.102594227
9388,0.04772857,0.050575079
9389,0.00892657,0.006889489
9390,0.017211854,0.010332366
9391,0.07834801,0.061784523
9392,0.018400759,0.020320074
9393,0.0094648,0.009329149
9394,0.006911427,0.008687877
9395,0.09182519,0.097284195
9396,0.018954545,0.023457791
9397,0.015622854,0.016317473
9398,0.013276637,0.010152181
9399,0.0548746,0.04153098
9400,0.02273801,0.025222238
9401,0.3064616,0.329457184
9402,0.023728728,0.020705799
9403,0.48756897,0.587493754
9404,0.04190126,0.031928262
9405,0.019651026,0.018025189
9406,0.021891117,0.014315545
9407,0.06104341,0.038201704
9408,0.0660508,0.075597135
9409,0.017966717,0.01774786
9410,0.009438843,0.007783588
9411,0.019465268,0.02509269
9412,0.046770662,0.04280678
9413,0.1793673,0.217455296
9414,0.068529844,0.080411647
9415,0.016026229,0.016393236
9416,0.005218804,0.005097179
9417,0.21183246,0.165476997
9418,0.053562015,0.03850459
9419,0.009160161,0.009388878
9420,0.33279085,0.343661198
9421,0.08846229,0.084196711
9422,0.013688445,0.015358387
9423,0.045650274,0.057632415
9424,0.004349053,0.004148197
9425,0.011853933,0.014665748
9426,0.21547872,0.205000769
9427,0.057020962,0.046104711
9428,0.027469397,0.024805576
9429,0.021275073,0.020428653
9430,0.08169681,0.071760813
9431,0.012848347,0.012485045
9432,0.004349053,0.006035189
9433,0.008888096,0.009369722
9434,0.09269038,0.105680408
9435,0.01497525,0.014319962
9436,0.013670057,0.013881009
9437,0.00816676,0.016452189
9438,0.12861452,0.106548102
9439,0.054569602,0.0502736
9440,0.025649935,0.024970039
9441,0.0074732006,0.007813638
9442,0.21645012,0.226245483
9443,0.08004573,0.088587626
9444,0.019040912,0.018150546
9445,0.02156365,0.017502004
9446,0.030795515,0.02435877
9447,0.059275687,0.057657601
9448,0.021867275,0.014781093
9449,0.023645759,0.031848633
9450,0.30380678,0.346985499
9451,0.30980873,0.43580569
9452,0.013856798,0.015782409
9453,0.039150625,0.039199024
9454,0.010656357,0.017104707
9455,0.02379176,0.030083666
9456,0.013812244,0.007715876
9457,0.04579833,0.047195184
9458,0.0074732006,0.005030839
9459,0.007866621,0.01128172
9460,0.0079776645,0.012248106
9461,0.06931487,0.060896749
9462,0.3805123,0.402833481
9463,0.005708933,0.010189286
9464,0.0321109,0.042623818
9465,0.101385504,0.090449666
9466,0.020283908,0.012062077
9467,0.0044779778,0.013018378
9468,0.007673472,0.005850923
9469,0.16334781,0.177142864
9470,0.060849726,0.060006243
9471,0.1468479,0.137751909
9472,0.38120133,0.418197784
9473,0.0070892572,0.006253536
9474,0.1631974,0.17609731
9475,0.039152563,0.034810216
9476,0.009859711,0.009257304
9477,0.02038154,0.021118387
9478,0.35244107,0.348309861
9479,0.08076993,0.078426403
9480,0.13657597,0.085236679
9481,0.0127803385,0.009264081
9482,0.080537975,0.073192712
9483,0.062123984,0.031690551
9484,0.12251598,0.151223651
9485,0.005769193,0.004766355
9486,0.013469487,0.013751415
9487,0.07972813,0.084171627
9488,0.027163208,0.01816378
9489,0.017974555,0.015649338
9490,0.019055903,0.018671513
9491,0.011095762,0.011144852
9492,0.05516073,0.051763276
9493,0.008121163,0.010019894
9494,0.010471582,0.01128112
9495,0.06885266,0.077446851
9496,0.25252002,0.225714471
9497,0.014025241,0.016217463
9498,0.1882537,0.134126882
9499,0.01272884,0.010107762
9500,0.0074732006,0.009290121
9501,0.025937885,0.023840273
9502,0.05343315,0.046809963
9503,0.029378861,0.022111819
9504,0.13199028,0.190457487
9505,0.0074732006,0.009553471
9506,0.04865101,0.080160641
9507,0.016463012,0.028986326
9508,0.004349053,0.009379818
9509,0.009791344,0.007863992
9510,0.4442395,0.487822488
9511,0.16863617,0.14037744
9512,0.08057484,0.070744169
9513,0.16739458,0.103707167
9514,0.00892657,0.005376089
9515,0.024803996,0.01719099
9516,0.013856798,0.014531697
9517,0.010353118,0.006877645
9518,0.018175513,0.020026008
9519,0.081718534,0.072977981
9520,0.020336002,0.015992572
9521,0.092250675,0.115866667
9522,0.008230567,0.016925141
9523,0.12998524,0.150916036
9524,0.0074732006,0.006186212
9525,0.063797146,0.069659987
9526,0.008618951,0.010813854
9527,0.013875455,0.020152062
9528,0.04736501,0.049800291
9529,0.067940384,0.070662648
9530,0.017211854,0.011800641
9531,0.010822296,0.00525588
9532,0.010781348,0.015271577
9533,0.009238571,0.011591684
9534,0.44580215,0.477872678
9535,0.006911427,0.006728712
9536,0.07071829,0.087211429
9537,0.020837277,0.021002186
9538,0.0060360134,0.00615763
9539,0.014118284,0.020548311
9540,0.011517048,0.016459505
9541,0.0060360134,0.008131982
9542,0.03246823,0.023598361
9543,0.26647246,0.247859771
9544,0.63763976,0.690463725
9545,0.06299889,0.050061655
9546,0.07915142,0.092127073
9547,0.018685937,0.011413633
9548,0.005218804,0.006173066
9549,0.009909809,0.012638325
9550,0.08901918,0.107073223
9551,0.12462804,0.151986704
9552,0.014237106,0.017654472
9553,0.024920434,0.027789654
9554,0.008682936,0.007118339
9555,0.013834834,0.011454741
9556,0.017217666,0.015881453
9557,0.0082862675,0.006223841
9558,0.2085396,0.151891772
9559,0.100025624,0.078040286
9560,0.08208287,0.080729976
9561,0.0047424734,0.008264625
9562,0.08161855,0.103542434
9563,0.006274849,0.006716716
9564,0.009319991,0.009180446
9565,0.098250866,0.097551563
9566,0.012003332,0.013035294
9567,0.022567034,0.018313079
9568,0.14461628,0.114685223
9569,0.17628312,0.161906996
9570,0.66800404,0.704141667
9571,0.008078635,0.012234061
9572,0.049043775,0.053451172
9573,0.013080895,0.012132626
9574,0.0113707185,0.025761212
9575,0.10738754,0.144769991
9576,0.02216652,0.030571623
9577,0.006274849,0.005264196
9578,0.012684375,0.018455005
9579,0.110278904,0.14240735
9580,0.17802939,0.23373228
9581,0.012681186,0.014319732
9582,0.012226164,0.011321261
9583,0.28937292,0.326803676
9584,0.110370815,0.073864768
9585,0.0044779778,0.006253625
9586,0.016186744,0.012362318
9587,0.14409947,0.169061952
9588,0.024776757,0.025482269
9589,0.013383478,0.015472008
9590,0.506344,0.47505439
9591,0.13226789,0.137857517
9592,0.026226759,0.028365107
9593,0.020336002,0.020952508
9594,0.066052705,0.049805294
9595,0.017624915,0.017322497
9596,0.02455163,0.027518461
9597,0.018324971,0.030601152
9598,0.004349053,0.004603423
9599,0.020555556,0.020256648
9600,0.17357257,0.145775815
9601,0.010471582,0.010309177
9602,0.13494882,0.068881257
9603,0.011425942,0.01023805
9604,0.05727774,0.048672554
9605,0.044090956,0.032119215
9606,0.027914822,0.023986658
9607,0.026262432,0.024184972
9608,0.06440747,0.068113669
9609,0.027261108,0.034497851
9610,0.015207291,0.010449468
9611,0.029583186,0.032956696
9612,0.12912425,0.111743835
9613,0.05464676,0.050162123
9614,0.06550446,0.114350439
9615,0.0074732006,0.005721686
9616,0.004349053,0.004164782
9617,0.07800627,0.074715138
9618,0.014782786,0.012174159
9619,0.036895186,0.040722329
9620,0.04869646,0.028620087
9621,0.0050091743,0.006756581
9622,0.039919525,0.040029517
9623,0.07968122,0.070268827
9624,0.030269116,0.024220868
9625,0.006274849,0.007801787
9626,0.37428534,0.343442861
9627,0.010349631,0.010825628
9628,0.0113429725,0.016134948
9629,0.075975716,0.078464957
9630,0.012658447,0.013936064
9631,0.031930566,0.034906316
9632,0.022480369,0.019985572
9633,0.09197411,0.105147503
9634,0.009273231,0.009268941
9635,0.0074732006,0.004437731
9636,0.020222634,0.033703009
9637,0.1003128,0.07718834
9638,0.03550443,0.025145208
9639,0.017231137,0.022457869
9640,0.06824568,0.047266086
9641,0.089369595,0.086274649
9642,0.33781996,0.309458931
9643,0.014627546,0.022509271
9644,0.017719537,0.012203163
9645,0.0101184845,0.009445881
9646,0.0068889856,0.00782161
9647,0.021199077,0.030813043
9648,0.04512173,0.036983853
9649,0.014936835,0.012817626
9650,0.33653164,0.301001792
9651,0.015494168,0.017380068
9652,0.017211854,0.015212592
9653,0.009738982,0.006425986
9654,0.1613889,0.148522037
9655,0.0074104965,0.017966774
9656,0.017437637,0.01361759
9657,0.0068889856,0.008234781
9658,0.062066734,0.041494473
9659,0.16711423,0.180983355
9660,0.004349053,0.006943669
9661,0.011126071,0.01393486
9662,0.006274849,0.005493864
9663,0.016995162,0.011537013
9664,0.041300505,0.039575463
9665,0.025989026,0.028395744
9666,0.0074732006,0.009048164
9667,0.06918424,0.064531923
9668,0.06322238,0.075987735
9669,0.042895973,0.055378683
9670,0.07236177,0.048586919
9671,0.0050091743,0.005875145
9672,0.0058789253,0.015386863
9673,0.010106206,0.010849398
9674,0.012684375,0.010096745
9675,0.029089868,0.03059245
9676,0.10602826,0.076592437
9677,0.08440709,0.059366391
9678,0.007304013,0.01234872
9679,0.029093027,0.020487328
9680,0.019485027,0.019569245
9681,0.052433044,0.055945556
9682,0.0060360134,0.009485651
9683,0.07893157,0.063350154
9684,0.07901934,0.063014033
9685,0.014783055,0.028004735
9686,0.075313866,0.106706502
9687,0.005462438,0.006268458
9688,0.06686807,0.052594625
9689,0.005462438,0.007113458
9690,0.008364797,0.008781373
9691,0.023154289,0.02026135
9692,0.07391387,0.080186372
9693,0.06367555,0.059871128
9694,0.017538548,0.010936155
9695,0.12252346,0.064213842
9696,0.004349053,0.004868089
9697,0.01609677,0.0236541
9698,0.2483741,0.31233085
9699,0.15122229,0.177299122
9700,0.0068889856,0.008877012
9701,0.1048848,0.105837951
9702,0.004349053,0.005824588
9703,0.08246064,0.058450808
9704,0.022237092,0.026345899
9705,0.04399392,0.03492804
9706,0.08612782,0.078967195
9707,0.07335794,0.067845425
9708,0.08334085,0.061389861
9709,0.006911427,0.009145174
9710,0.03183788,0.027796383
9711,0.012902081,0.01094984
9712,0.013330638,0.012798965
9713,0.015976667,0.019211014
9714,0.012902081,0.01562188
9715,0.02117744,0.023346049
9716,0.0177539,0.016112427
9717,0.0074732006,0.007399215
9718,0.006274849,0.005560821
9719,0.0050091743,0.007326796
9720,0.022455305,0.022942309
9721,0.023627698,0.028036061
9722,0.029449046,0.03456754
9723,0.41631073,0.401174396
9724,0.44243023,0.419910191
9725,0.0074732006,0.006499834
9726,0.014211804,0.01514039
9727,0.02474463,0.027944977
9728,0.07932839,0.139905909
9729,0.007892847,0.005386916
9730,0.024013788,0.03113448
9731,0.056154996,0.058373341
9732,0.44715568,0.442802522
9733,0.38176146,0.34814216
9734,0.11885664,0.118955177
9735,0.017806202,0.015390482
9736,0.055760533,0.039979148
9737,0.08797014,0.124835228
9738,0.009234428,0.009108524
9739,0.02448386,0.029201646
9740,0.22142631,0.204670216
9741,0.027740955,0.029802114
9742,0.087852955,0.101115562
9743,0.28186673,0.288725671
9744,0.03199792,0.027675284
9745,0.016802132,0.01645875
9746,0.026224375,0.023269004
9747,0.113241225,0.132845389
9748,0.020353556,0.013565251
9749,0.051271677,0.030583126
9750,0.013867021,0.019393387
9751,0.022735387,0.013441408
9752,0.013688445,0.016697434
9753,0.06664583,0.052960574
9754,0.019871294,0.021509394
9755,0.106252104,0.112257572
9756,0.006274849,0.008850586
9757,0.004349053,0.004751716
9758,0.05970213,0.043779019
9759,0.04407236,0.032715884
9760,0.010475904,0.017294218
9761,0.0346615,0.030022614
9762,0.0084261,0.015524438
9763,0.039663345,0.031258087
9764,0.010826588,0.017527896
9765,0.014137328,0.015045391
9766,0.04005155,0.030762573
9767,0.006911427,0.007401526
9768,0.29750958,0.332659875
9769,0.006274849,0.005152042
9770,0.2360681,0.228784667
9771,0.006274849,0.005121492
9772,0.25190783,0.257327876
9773,0.0073474348,0.009459448
9774,0.070828706,0.083436804
9775,0.09457424,0.096481278
9776,0.004349053,0.009349287
9777,0.094254255,0.070460055
9778,0.04294291,0.037187076
9779,0.010421485,0.010431871
9780,0.015123069,0.019691777
9781,0.04313743,0.035831099
9782,0.005218804,0.005951022
9783,0.004349053,0.005125719
9784,0.009859711,0.010261271
9785,0.0054190755,0.01161412
9786,0.006274849,0.007553846
9787,0.010733068,0.011609886
9788,0.16410685,0.1461542
9789,0.027929246,0.038753748
9790,0.03526348,0.027638227
9791,0.013856798,0.012564763
9792,0.03625208,0.031570374
9793,0.1840083,0.117128554
9794,0.053349167,0.055762403
9795,0.057645738,0.055297252
9796,0.012720138,0.005481608
9797,0.008884728,0.018160061
9798,0.26510924,0.27127651
9799,0.056701183,0.051222291
9800,0.03513381,0.048190389
9801,0.009515166,0.016943339
9802,0.18016583,0.127845223
9803,0.0436635,0.033786381
9804,0.040515214,0.027373775
9805,0.22584969,0.231504652
9806,0.055302143,0.040812672
9807,0.018676221,0.022829996
9808,0.012983859,0.015502468
9809,0.013276637,0.009869184
9810,0.31300634,0.28108152
9811,0.030316174,0.036803157
9812,0.013245344,0.014743135
9813,0.048791647,0.042028208
9814,0.010373294,0.009913119
9815,0.010189891,0.01143289
9816,0.04841703,0.04932127
9817,0.08149013,0.086237463
9818,0.48598388,0.41321353
9819,0.0555878,0.048321133
9820,0.14287737,0.155100419
9821,0.11820039,0.203765721
9822,0.013599873,0.025751136
9823,0.009515166,0.012039949
9824,0.15722486,0.175145924
9825,0.28178778,0.288135819
9826,0.012327433,0.011678159
9827,0.08883771,0.086452837
9828,0.012983859,0.014057555
9829,0.0073474348,0.009962894
9830,0.055098623,0.077456953
9831,0.096845925,0.09060936
9832,0.042389095,0.041914018
9833,0.06004432,0.04348632
9834,0.049736917,0.063928647
9835,0.004741639,0.007103763
9836,0.022535145,0.018549247
9837,0.010000616,0.013998423
9838,0.027448922,0.026628424
9839,0.016737372,0.021576699
9840,0.010712177,0.016293228
9841,0.06281108,0.067950709
9842,0.34850115,0.367391655
9843,0.008814782,0.007745287
9844,0.039928943,0.052827633
9845,0.024454951,0.028038749
9846,0.012902081,0.012798667
9847,0.072992295,0.054551751
9848,0.08742452,0.111375676
9849,0.006274849,0.007462407
9850,0.12947953,0.119050457
9851,0.41974404,0.507157051
9852,0.038555294,0.026839872
9853,0.0058861673,0.009815058
9854,0.049858063,0.035138819
9855,0.0112347305,0.010609956
9856,0.009890586,0.014358711
9857,0.20528609,0.180193176
9858,0.020043284,0.015474814
9859,0.057076037,0.046757915
9860,0.37801307,0.301569403
9861,0.027040005,0.022649189
9862,0.017211854,0.012436797
9863,0.005218804,0.007227069
9864,0.08375543,0.071137471
9865,0.030828118,0.016047069
9866,0.32630163,0.359876287
9867,0.02503398,0.025115483
9868,0.010732651,0.010409414
9869,0.013171822,0.018508026
9870,0.023854762,0.023465788
9871,0.041258693,0.030663516
9872,0.11843449,0.106378425
9873,0.06799564,0.044502934
9874,0.004349053,0.00820365
9875,0.005265951,0.006722801
9876,0.16294476,0.142620006
9877,0.080043495,0.057903606
9878,0.0068889856,0.005051214
9879,0.004349053,0.005003912
9880,0.31047934,0.31826886
9881,0.012422085,0.014395545
9882,0.08687323,0.107551366
9883,0.01116246,0.013827955
9884,0.060673624,0.04302831
9885,0.020422995,0.019225408
9886,0.07216209,0.058110783
9887,0.004349053,0.005016086
9888,0.02344042,0.022189267
9889,0.08908051,0.071003558
9890,0.10381761,0.100392256
9891,0.004476279,0.010049239
9892,0.018332958,0.02334051
9893,0.013084084,0.01428023
9894,0.007218182,0.013462901
9895,0.0074732006,0.006701064
9896,0.36912072,0.400375446
9897,0.007866621,0.007382231
9898,0.004349053,0.006464767
9899,0.013295025,0.012922108
9900,0.011126071,0.013621345
9901,0.0071493983,0.012906326
9902,0.013245344,0.0135735
9903,0.032263666,0.028903277
9904,0.020245582,0.016056079
9905,0.08579266,0.077204128
9906,0.2723742,0.274614312
9907,0.61325556,0.610776353
9908,0.33540672,0.31397739
9909,0.026540428,0.02601722
9910,0.16269496,0.168615197
9911,0.016534597,0.016295419
9912,0.5431724,0.418979607
9913,0.007964969,0.014692967
9914,0.51428354,0.571325125
9915,0.06104341,0.041295248
9916,0.005462438,0.007036822
9917,0.019855857,0.021665998
9918,0.1003128,0.066756601
9919,0.040230483,0.02585742
9920,0.077096105,0.075742394
9921,0.084453434,0.083708223
9922,0.005801618,0.011174032
9923,0.03075561,0.030770862
9924,0.005769193,0.006773571
9925,0.009859711,0.007209601
9926,0.0044779778,0.007806876
9927,0.007866621,0.005361869
9928,0.011457682,0.011714626
9929,0.005516261,0.010175948
9930,0.012983859,0.012270574
9931,0.26809144,0.346904035
9932,0.3021631,0.306560538
9933,0.0086404085,0.014427043
9934,0.026010513,0.024615345
9935,0.5022956,0.590640038
9936,0.015218586,0.014530008
9937,0.014339238,0.010749381
9938,0.010421485,0.007600614
9939,0.017408878,0.019971962
9940,0.052800983,0.050003119
9941,0.01852405,0.009882496
9942,0.009304434,0.015526793
9943,0.42355475,0.50258836
9944,0.06612575,0.067628197
9945,0.059996784,0.050015335
9946,0.013549477,0.023699015
9947,0.053961545,0.055930947
9948,0.036019236,0.037266871
9949,0.0826655,0.084013879
9950,0.022882521,0.038981539
9951,0.45491445,0.419372588
9952,0.13382944,0.119804224
9953,0.024761468,0.022538056
9954,0.07154748,0.084543441
9955,0.103768915,0.141011437
9956,0.026714057,0.030655764
9957,0.03314191,0.031877596
9958,0.020336002,0.016293896
9959,0.012422085,0.014752855
9960,0.13086012,0.108778124
9961,0.2578578,0.294120685
9962,0.29793018,0.335819862
9963,0.36929393,0.34177381
9964,0.015228361,0.015901656
9965,0.019163579,0.015467843
9966,0.014208615,0.018781593
9967,0.004349053,0.004804334
9968,0.029835701,0.023725777
9969,0.05339977,0.064268913
9970,0.020643592,0.020924491
9971,0.008818686,0.009647983
9972,0.08016342,0.06302378
9973,0.069654584,0.049623633
9974,0.073910296,0.0978536
9975,0.13673878,0.086379535
9976,0.018075347,0.012572189
9977,0.030509561,0.033344736
9978,0.11745167,0.138627637
9979,0.019537091,0.031447423
9980,0.020775557,0.026263542
9981,0.009208202,0.014918219
9982,0.028880209,0.03249984
9983,0.004655808,0.005999499
9984,0.06549904,0.092241553
9985,0.008559763,0.004857413
9986,0.011906892,0.010240312
9987,0.1031152,0.045412625
9988,0.010353118,0.019187345
9989,0.0074732006,0.008124659
9990,0.016813248,0.015780238
9991,0.58530295,0.56178188
9992,0.076180965,0.083879655
9993,0.08070141,0.115956796
9994,0.6121204,0.600969713
9995,0.17951822,0.150085447
9996,0.07748717,0.061528239
9997,0.17036271,0.131621985
9998,0.0068889856,0.008387392
9999,0.0133782625,0.01449284
10000,0.276479,0.205191112
10001,0.012220681,0.020114977
10002,0.0049108267,0.004621268
10003,0.0074732006,0.005138235
10004,0.015791565,0.017076826
10005,0.06821668,0.07213043
10006,0.014250219,0.011535047
10007,0.018900484,0.023091958
10008,0.0053477287,0.006967847
10009,0.005138099,0.011820547
10010,0.023393571,0.014460307
10011,0.06574595,0.061862176
10012,0.037106574,0.039294813
10013,0.0144841075,0.020127735
10014,0.32385996,0.38205148
10015,0.11961362,0.141464331
10016,0.029123127,0.030127009
10017,0.05710885,0.061565065
10018,0.030310065,0.022750911
10019,0.004349053,0.008256919
